1,12966
2,6967
3,9793
4,7936
5,7430
6,6537
7,6538
8,6889
9,4102
10,3715
11,661
12,6284
13,224
14,886
15,1450
16,1470
17,164
18,135
19,4051
20,1775
21,180
22,1231
23,128
24,58
25,4543
26,1485
27,85
28,615
29,164
30,139
31,92
32,322
33,837
34,175
35,326
36,636
37,265
38,725
39,559
40,207
41,323
42,1544
43,273
44,733
45,264
46,441
47,748
48,294
49,524
50,320
51,82
52,258
53,377
54,4202
55,129
56,675
57,313
58,360
59,688
60,116
61,207
62,179
63,115
64,348
65,120
66,107
67,198
68,624
69,433
70,1899
71,1350
72,669
73,4199
74,520
75,9
76,138
77,43
78,197
79,106
80,171
81,597
82,94
83,1177
84,521
85,97
86,127
87,292
88,24
89,569
90,203
91,166
92,148
93,279
94,234
95,163
96,1089
97,423
98,295
99,82
100,3087
101,647
102,87
103,12
104,22
105,16
106,153
107,1569
108,243
109,49
110,124
111,205
112,11
113,37
114,65
115,193
116,1146
117,31
118,273
119,1760
120,673
121,138
122,1516
123,674
