1,693
2,68
3,24
4,72
5,207
6,296
7,0
8,81
9,149
10,183
11,107
12,121
13,50
14,530
15,118
16,269
17,240
18,0
19,280
20,0
21,92
22,166
23,200
24,586
25,65
26,230
27,55
28,968
29,295
30,115
31,495
32,89
33,128
34,381
35,256
36,124
37,83
38,124
39,135
40,79
41,75
42,358
43,0
44,127
45,164
46,186
47,82
48,130
49,73
50,606
51,450
52,225
53,118
54,0
55,202
56,226
57,314
58,287
59,49
60,306
61,38
62,0
63,326
64,0
65,121
66,23
67,132
68,198
69,408
70,98
71,234
72,516
73,351
74,59
75,184
76,113
77,215
78,181
79,59
80,114
81,388
82,311
83,232
84,285
85,201
86,132
87,197
88,323
89,230
90,226
91,52
92,345
93,414
94,186
95,306
96,389
97,177
98,118
99,304
100,319
101,270
102,211
103,0
104,659
105,254
106,704
107,209
108,282
109,442
110,100
111,505
112,167
113,248
114,825
115,286
116,251
117,290
118,0
119,433
120,287
121,576
122,44
123,149
124,290
125,514
126,348
127,575
128,330
129,425
130,460
131,223
132,650
133,0
134,515
135,543
136,307
137,285
138,801
139,285
140,424
141,680
142,200
143,396
144,634
145,0
146,284
147,567
148,112
149,226
150,324
151,282
152,0
153,318
154,894
155,548
156,238
157,312
158,0
159,251
160,208
161,920
162,341
163,427
164,790
165,284
166,289
167,487
168,591
169,447
170,329
171,1136
172,0
173,458
174,649
175,214
176,118
177,445
178,727
179,315
180,353
181,205
182,881
183,343
184,121
185,328
186,117
187,366
188,679
189,533
190,407
191,402
192,356
193,369
194,379
195,282
196,875
197,15
198,0
199,323
200,192
201,326
202,213
203,292
204,412
205,308
206,322
207,294
208,46
209,568
210,163
211,0
212,249
213,185
214,196
215,269
216,164
217,0
218,495
219,159
220,130
221,177
222,336
223,286
224,28
225,38
226,63
227,111
228,230
229,439
230,159
231,123
232,200
233,0
234,23
235,209
236,314
237,87
238,673
239,73
240,356
241,52
242,119
243,153
244,500
245,230
246,155
247,98
248,10
249,107
250,90
251,724
252,104
253,67
254,8
255,144
256,215
257,132
258,39
259,372
260,522
261,0
262,115
263,399
264,332
265,90
266,54
267,72
268,69
269,180
270,357
271,155
272,674
273,185
274,335
275,0
276,267
277,397
278,336
279,403
280,310
281,272
282,7
283,3
284,173
285,174
286,31
287,0
288,427
289,60
290,409
291,85
292,139
293,492
294,0
295,434
296,567
297,549
298,353
299,598
300,0
301,302
302,181
303,378
304,123
305,46
306,0
307,201
308,214
309,236
310,176
311,65
312,422
313,536
314,694
315,39
316,70
317,804
318,936
319,87
320,215
321,422
322,547
323,358
324,324
325,0
326,531
327,605
328,415
329,392
330,561
331,542
332,677
333,346
334,601
335,563
336,320
337,334
338,188
339,41
340,782
341,306
342,742
343,458
344,377
345,677
346,490
347,661
348,0
349,321
350,143
351,627
352,321
353,0
354,313
355,534
356,244
357,765
358,291
359,279
360,197
361,315
362,833
363,558
364,437
365,283
366,470
367,1098
368,497
369,447
370,480
371,425
372,219
373,782
374,522
375,261
376,81
377,604
378,609
379,0
380,295
381,304
382,257
383,296
384,261
385,265
386,539
387,154
388,474
389,705
390,260
391,564
392,384
393,423
394,319
395,356
396,256
397,519
398,423
399,277
400,301
401,932
402,185
403,622
404,108
405,395
406,417
407,772
408,194
409,187
410,267
411,158
412,778
413,399
414,218
415,440
416,324
417,279
418,181
419,650
420,769
421,0
422,157
423,305
424,0
425,315
426,528
427,96
428,239
429,702
430,49
431,558
432,228
433,524
434,107
435,368
436,320
437,220
438,267
439,0
440,137
441,308
442,558
443,379
444,581
445,352
446,118
447,722
448,410
449,422
450,0
451,0
452,0
453,264
454,462
455,77
456,326
457,178
458,190
459,510
460,524
461,410
462,346
463,55
464,283
465,255
466,232
467,306
468,221
469,242
470,286
471,188
472,212
473,243
474,404
475,237
476,252
477,272
478,50
479,228
480,600
481,211
482,300
483,103
484,203
485,190
486,309
487,288
488,363
489,181
490,113
491,429
492,165
493,299
494,0
495,170
496,0
497,75
498,222
499,0
500,153
501,396
502,55
503,791
504,475
505,0
506,31
507,23
508,146
509,277
510,84
511,324
512,498
513,0
514,129
515,839
516,237
517,0
518,508
519,722
520,75
521,506
522,705
523,0
524,558
525,1234
526,455
527,488
528,256
529,224
530,671
531,433
532,725
533,68
534,0
535,481
536,69
537,383
538,264
539,751
540,99
541,402
542,0
543,252
544,313
545,166
546,288
547,180
548,9
549,110
550,139
551,788
552,200
553,61
554,408
555,349
556,210
557,110
558,253
559,570
560,366
561,449
562,78
563,0
564,393
565,395
566,366
567,462
568,453
569,204
570,775
571,430
572,278
573,462
574,288
575,626
576,0
577,0
578,160
579,0
580,0
581,280
582,188
583,47
584,113
585,99
586,53
587,633
588,76
589,817
590,153
591,19
592,279
593,224
594,6
595,0
596,174
597,415
598,1
599,679
600,54
601,30
602,0
603,484
604,2006
605,414
606,914
607,614
608,839
609,736
610,155
611,365
612,92
613,0
614,60
615,228
616,42
617,119
618,180
619,95
620,435
621,155
622,449
623,0
624,155
625,161
626,298
627,0
628,437
629,355
630,115
631,142
632,374
633,383
634,0
635,71
636,46
637,258
638,39
639,18
640,538
641,108
642,145
643,273
644,54
645,31
646,91
647,334
648,48
649,67
650,0
651,72
652,0
653,0
654,0
655,431
656,37
657,0
658,77
659,41
660,320
661,0
662,187
663,101
664,121
665,82
666,161
667,77
668,155
669,147
670,117
671,255
672,81
673,258
674,55
675,244
676,222
677,0
678,67
679,89
680,46
681,33
682,0
683,144
684,137
685,26
686,30
687,122
688,367
689,93
690,77
691,0
692,85
693,209
694,66
695,306
696,373
697,443
698,331
699,329
700,133
701,32
702,126
703,325
704,161
705,439
706,315
707,566
708,138
709,273
710,428
711,408
712,0
713,47
714,173
715,268
716,251
717,97
718,509
719,407
720,117
721,360
722,83
723,142
724,62
725,56
726,102
727,0
728,51
729,198
730,114
731,499
732,69
733,122
734,270
735,44
736,280
737,0
738,0
739,677
740,313
741,316
742,83
743,76
744,17
745,14
746,8
747,184
748,618
749,198
750,74
751,507
752,398
753,0
754,80
755,162
756,98
757,314
758,114
759,48
760,200
761,139
762,374
763,98
764,292
765,33
766,66
767,65
768,26
769,53
770,79
771,74
772,0
773,0
774,72
775,29
776,45
777,131
778,52
779,117
780,418
781,100
782,0
783,47
784,93
785,77
786,31
787,93
788,0
789,0
790,382
791,366
792,0
793,203
794,83
795,306
796,48
797,504
798,181
799,146
800,175
801,0
802,172
803,442
804,389
805,52
806,125
807,0
808,0
809,236
810,179
811,40
812,150
813,119
814,470
815,273
816,1
817,120
818,60
819,330
820,570
821,89
822,21
823,97
824,29
825,36
826,557
827,180
828,178
829,192
830,207
831,205
832,465
833,64
834,58
835,289
836,47
837,196
838,20
839,24
840,43
841,101
842,154
843,313
844,160
845,67
846,386
847,274
848,144
849,324
850,194
851,252
852,110
853,24
854,61
855,670
856,129
857,166
858,149
859,566
860,450
861,6
862,16
863,217
864,0
865,250
866,500
867,73
868,570
869,0
870,43
871,229
872,19
873,81
874,185
875,421
876,312
877,40
878,81
879,82
880,117
881,237
882,46
883,12
884,87
885,66
886,91
887,62
888,131
889,167
890,136
891,120
892,123
893,278
894,91
895,101
896,241
897,189
898,161
899,45
900,68
901,166
902,0
903,327
904,28
905,0
906,577
907,110
908,0
909,81
910,25
911,114
912,0
913,103
914,38
915,360
916,513
917,94
918,15
919,319
920,253
921,37
922,195
923,355
924,444
925,157
926,67
927,42
928,345
929,301
930,350
931,292
932,325
933,419
934,1070
935,397
936,454
937,120
938,258
939,226
940,336
941,64
942,262
943,530
944,1464
945,92
946,0
947,336
948,63
949,21
950,38
951,0
952,64
953,0
954,60
955,481
956,128
957,105
958,417
959,85
960,0
961,45
962,156
963,147
964,91
965,169
966,20
967,45
968,0
969,38
970,88
971,65
972,57
973,218
974,133
975,0
976,94
977,0
978,91
979,177
980,85
981,290
982,48
983,0
984,86
985,18
986,132
987,381
988,10
989,68
990,0
991,53
992,195
993,146
994,128
995,170
996,31
997,195
998,399
999,43
1000,96
1001,98
1002,204
1003,50
1004,160
1005,146
1006,243
1007,50
1008,281
1009,220
1010,265
1011,97
1012,279
1013,149
1014,198
1015,238
1016,131
1017,245
1018,150
1019,232
1020,109
1021,64
1022,141
1023,245
1024,33
1025,413
1026,33
1027,128
1028,273
1029,0
1030,166
1031,179
1032,113
1033,343
1034,261
1035,95
1036,14
1037,0
1038,243
1039,37
1040,0
1041,109
1042,55
1043,218
1044,136
1045,300
1046,0
1047,342
1048,0
1049,0
1050,0
1051,329
1052,19
1053,0
1054,11
1055,219
1056,318
1057,843
1058,257
1059,0
1060,0
1061,201
1062,226
1063,127
1064,203
1065,0
1066,224
1067,0
1068,81
1069,244
1070,9
1071,19
1072,0
1073,319
1074,191
1075,113
1076,327
1077,42
1078,27
1079,81
1080,137
1081,124
1082,88
1083,45
1084,39
1085,77
1086,483
1087,215
1088,88
1089,14
1090,15
1091,69
1092,446
1093,65
1094,236
1095,110
1096,98
1097,312
1098,22
1099,5
1100,85
1101,109
1102,180
1103,114
1104,62
1105,50
1106,0
1107,126
1108,210
1109,79
1110,107
1111,0
1112,66
1113,89
1114,59
1115,59
1116,0
1117,0
1118,144
1119,189
1120,98
1121,334
1122,345
1123,448
1124,108
1125,122
1126,116
1127,34
1128,82
1129,132
1130,301
1131,111
1132,35
1133,794
1134,96
1135,137
1136,89
1137,55
1138,0
1139,72
1140,0
1141,27
1142,159
1143,186
1144,67
1145,100
1146,82
1147,108
1148,205
1149,419
1150,102
1151,56
1152,104
1153,233
1154,45
1155,83
1156,27
1157,42
1158,44
1159,67
1160,522
1161,161
1162,28
1163,33
1164,307
1165,75
1166,149
1167,330
1168,30
1169,255
1170,282
1171,93
1172,80
1173,112
1174,93
1175,110
1176,94
1177,56
1178,0
1179,65
1180,124
1181,0
1182,68
1183,111
1184,196
1185,384
1186,195
1187,58
1188,449
1189,33
1190,28
1191,603
1192,91
1193,37
1194,1
1195,36
1196,144
1197,41
1198,140
1199,52
1200,50
1201,175
1202,28
1203,0
1204,126
1205,128
1206,0
1207,68
1208,23
1209,113
1210,0
1211,62
1212,50
1213,119
1214,100
1215,19
1216,130
1217,56
1218,7
1219,146
1220,100
1221,172
1222,0
1223,95
1224,123
1225,116
1226,109
1227,114
1228,85
1229,14
1230,0
1231,17
1232,195
1233,104
1234,55
1235,70
1236,0
1237,41
1238,310
1239,0
1240,64
1241,78
1242,32
1243,33
1244,70
1245,40
1246,10
1247,25
1248,1
1249,99
1250,12
1251,0
1252,185
1253,287
1254,103
1255,86
1256,11
1257,319
1258,64
1259,57
1260,23
1261,121
1262,142
1263,0
1264,107
1265,59
1266,86
1267,112
1268,0
1269,88
1270,0
1271,166
1272,38
1273,448
1274,117
1275,161
1276,212
1277,110
1278,222
1279,183
1280,228
1281,249
1282,241
1283,63
1284,221
1285,170
1286,112
1287,190
1288,194
1289,146
1290,271
1291,57
1292,109
1293,128
1294,28
1295,13
1296,36
1297,62
1298,44
1299,0
1300,125
1301,110
1302,236
1303,23
1304,53
1305,89
1306,44
1307,34
1308,75
1309,171
1310,303
1311,79
1312,194
1313,57
1314,117
1315,46
1316,120
1317,254
1318,139
1319,113
1320,113
1321,60
1322,101
1323,65
1324,72
1325,62
1326,0
1327,0
1328,33
1329,21
1330,69
1331,72
1332,144
1333,618
1334,55
1335,50
1336,34
1337,0
1338,59
1339,39
1340,13
1341,83
1342,26
1343,6
1344,0
1345,0
1346,119
1347,56
1348,153
1349,30
1350,78
1351,50
1352,59
1353,16
1354,0
1355,102
1356,96
1357,19
1358,27
1359,176
1360,35
1361,42
1362,0
1363,20
1364,401
1365,21
1366,99
1367,11
1368,0
1369,17
1370,0
1371,87
1372,18
1373,58
1374,425
1375,96
1376,0
1377,84
1378,38
1379,0
1380,67
1381,43
1382,58
1383,43
1384,0
1385,19
1386,26
1387,9
1388,81
1389,95
1390,53
1391,97
1392,79
1393,8
1394,44
1395,0
1396,0
1397,184
1398,4
1399,212
1400,0
1401,0
1402,75
1403,410
1404,22
1405,2
1406,222
1407,104
1408,347
1409,159
1410,115
1411,224
1412,0
1413,45
1414,60
1415,71
1416,0
1417,39
1418,241
1419,23
1420,0
1421,0
1422,205
1423,48
1424,19
1425,83
1426,68
1427,72
1428,275
1429,13
1430,85
1431,43
1432,31
1433,27
1434,51
1435,106
1436,311
1437,33
1438,0
1439,0
1440,38
1441,48
1442,108
1443,0
1444,21
1445,98
1446,58
1447,13
1448,49
1449,22
1450,42
1451,271
1452,327
1453,13
1454,86
1455,19
1456,84
1457,48
1458,0
1459,14
1460,18
1461,255
1462,419
1463,45
1464,168
1465,69
1466,127
1467,449
1468,79
1469,0
1470,89
1471,125
1472,227
1473,255
1474,137
1475,0
1476,213
1477,480
1478,278
1479,104
1480,46
1481,21
1482,71
1483,11
1484,375
1485,17
1486,43
1487,54
1488,16
1489,22
1490,67
1491,41
1492,45
1493,32
1494,213
1495,0
1496,59
1497,144
1498,406
1499,129
1500,26
1501,208
1502,236
1503,109
1504,11
1505,258
1506,62
1507,34
1508,45
1509,170
1510,216
1511,283
1512,75
1513,30
1514,345
1515,0
1516,143
1517,242
1518,188
1519,416
1520,169
1521,10
1522,56
1523,354
1524,22
1525,179
1526,244
1527,156
1528,40
1529,521
1530,24
1531,70
1532,238
1533,580
1534,340
1535,10
1536,0
1537,1
1538,333
1539,160
1540,0
1541,498
1542,120
1543,139
1544,126
1545,101
1546,60
1547,33
1548,6
1549,56
1550,4
1551,328
1552,186
1553,0
1554,466
1555,42
1556,0
1557,0
1558,42
1559,13
1560,29
1561,0
1562,21
1563,61
1564,0
1565,268
1566,0
1567,1
1568,21
1569,66
1570,116
1571,0
1572,150
