1,12340
2,7082
3,10463
4,11406
5,6964
6,6653
7,6395
8,6214
9,3988
10,3317
11,701
12,6228
13,161
14,722
15,1640
16,769
17,106
18,116
19,3991
20,1769
21,130
22,1296
23,113
24,49
25,4606
26,1425
27,78
28,667
29,109
30,103
31,93
32,305
33,808
34,148
35,277
36,595
37,285
38,704
39,501
40,142
41,261
42,1520
43,256
44,692
45,246
46,396
47,576
48,270
49,471
50,247
51,68
52,254
53,327
54,4122
55,116
56,681
57,329
58,316
59,687
60,91
61,211
62,160
63,109
64,341
65,122
66,105
67,199
68,585
69,387
70,1882
71,1299
72,649
73,4209
74,522
75,5
76,123
77,41
78,189
79,121
80,155
81,643
82,85
83,1144
84,542
85,92
86,189
87,232
88,32
89,547
90,178
91,158
92,178
93,285
94,253
95,189
96,1036
97,450
98,282
99,50
100,3180
101,657
102,100
103,16
104,19
105,20
106,193
107,1546
108,225
109,44
110,129
111,229
112,11
113,37
114,73
115,241
116,1149
117,27
118,285
119,1824
120,707
121,171
122,1443
123,662
