1,12320
2,7360
3,10606
4,11582
5,7040
6,6502
7,6423
8,6476
9,3965
10,3302
11,636
12,6193
13,171
14,715
15,1608
16,801
17,116
18,132
19,3950
20,1714
21,131
22,1246
23,138
24,50
25,4451
26,1368
27,71
28,590
29,132
30,117
31,89
32,284
33,785
34,169
35,292
36,607
37,241
38,669
39,524
40,160
41,241
42,1438
43,238
44,687
45,252
46,422
47,582
48,365
49,498
50,323
51,86
52,248
53,319
54,4004
55,127
56,605
57,306
58,335
59,681
60,159
61,205
62,148
63,108
64,338
65,150
66,131
67,193
68,534
69,315
70,1974
71,1218
72,607
73,4234
74,443
75,9
76,129
77,44
78,200
79,105
80,168
81,654
82,92
83,1155
84,528
85,91
86,174
87,249
88,32
89,558
90,183
91,156
92,168
93,278
94,224
95,187
96,1011
97,440
98,282
99,67
100,3234
101,674
102,95
103,15
104,17
105,22
106,183
107,1537
108,226
109,43
110,195
111,233
112,10
113,38
114,67
115,242
116,1117
117,31
118,280
119,1730
120,665
121,234
122,1408
123,632
