1,327
2,3
3,12
4,10
5,1
6,4
7,7
8,5
9,1
10,2
11,2
12,2
13,0
14,1
15,4
16,0
17,0
18,0
19,2
20,2
21,0
22,2
23,0
24,0
25,13
26,2
27,0
28,0
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,1
37,0
38,0
39,0
40,0
41,0
42,1
43,0
44,1
45,0
46,0
47,1
48,0
49,0
50,0
51,0
52,0
53,0
54,3
55,0
56,0
57,0
58,0
59,0
60,0
61,1
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,2
71,2
72,0
73,4
74,1
75,0
76,0
77,0
78,0
79,0
80,0
81,1
82,0
83,0
84,0
85,1
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,2
101,1
102,0
103,0
104,0
105,0
106,1
107,2
108,1
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,1
